# BEAST v1.6.0pre, Build r2958
# Generated Wed Jun 16 02:41:18 PDT 2010 [seed=1276681169112]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(South America)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
1565000	-5962.447677971122	-621.0791848255208	-5341.368493145602	2004.9327094033035	510.71130636835096	1825.229158353817	14.707735122102637	4.03381076496582	12.223550165301896	0.19179664690456502	764.9848188248616	2.212923965909513	0.6486498631768222	0.09645769774952138	2.254892439073654	1.6201312764497344E-4	-1048.1451170635214	-617.9236397796723	-3675.2997363024083	-597.0785000393674
1570000	-5972.901944439282	-630.0150874239847	-5342.886857015297	2185.7213831103727	684.2585381500878	2357.057820883977	12.119992087911212	3.753838054353577	10.574275951424763	0.15044924181160368	764.9848188248616	2.1683868317359423	0.7517059025252313	0.08101009432886982	2.1672840031458973	1.5082987620912948E-4	-1044.395212375894	-618.0360644788325	-3680.455580160571	-606.2614894050331
1575000	-5971.561294916635	-619.9200655032803	-5351.641229413355	2127.990370861428	466.09984841026187	1935.3537018391075	12.119992087911212	3.2255048364820285	11.255629094549649	0.22068244150400074	788.5776669921878	3.6178959076765307	0.5721264935863113	0.0797354529305174	2.348138053483171	1.6094362270430897E-4	-1046.7364057268371	-622.3127256858104	-3682.592098000707	-596.4445489880305
1580000	-5991.10879171634	-629.2877575876114	-5361.821034128729	1799.0518463336487	663.5227863281021	2522.078289841346	9.313008838522673	2.5198440095882346	11.255629094549649	0.17955272835634487	672.8668523672526	2.791609077993257	0.39726638077973603	0.0831837745413943	2.519549844678869	1.3593984958703916E-4	-1040.666756985558	-621.2933671882507	-3699.86090995492	-606.1200837497494
1585000	-5994.1754681589655	-650.0734870275804	-5344.101981131385	2729.0518828897325	655.8920857453988	2861.8976649107317	13.849966271126586	3.440403258544256	11.255629094549649	0.18765453450991376	266.35919418158085	2.5129019548290117	0.4155983327300148	0.07643876405201246	2.5079629032179716	9.624807704893784E-5	-1040.4718255201342	-618.5072664916897	-3685.122889119562	-625.9701244749202
1590000	-5980.622848422751	-646.8805347953532	-5333.742313627398	2202.610220116679	596.6599775788043	2864.030687778272	9.031198238262592	6.589782264937002	11.255629094549649	0.18319626642330672	210.663750714425	2.117220659789694	0.4681186324506334	0.11538022486181293	2.4165011426875522	1.1088239487500508E-4	-1034.383696397677	-615.8923259011061	-3683.466291328615	-622.6069447485098
1595000	-5967.255773374736	-622.8336906408462	-5344.42208273389	1796.4371690425767	586.7385878569422	2363.4770840657943	10.185328013487712	4.3480959469858105	17.114010857393243	0.18319626642330672	572.0517121324089	3.2847153863292777	0.49908722026066155	0.08378708903842218	2.417125690700915	1.6690044964988676E-4	-1036.9023859977226	-613.7561841959908	-3693.7635125401775	-598.5155915160549
1600000	-5968.809458035537	-620.1926724802138	-5348.616785555324	1823.5499044972632	427.2706050375247	2234.080442316046	13.96731688059645	4.094632722648958	9.717419119414592	0.3331179815902048	440.6873218513155	1.7998040652405027	0.49704253456267	0.1127746983595672	2.3901827670777616	1.5064666762522425E-4	-1041.698168012052	-619.5504904721823	-3687.3681270710895	-596.3223324361165
1605000	-5958.194507610629	-614.5749547753006	-5343.619552835329	1809.2813350696877	473.4157496923987	1743.8285049914539	12.71584527297282	7.067857004152498	15.582232130715125	0.18090308362713003	900.3677116066231	2.4305025707183923	0.6656235096941092	0.07290786708590632	2.261468623219984	1.7686552695915858E-4	-1046.2542689555876	-621.1765483935574	-3676.1887354861838	-589.8846880063575
1610000	-5954.170656701999	-606.5737195100123	-5347.596937191987	1507.1763512289237	489.98793410936133	1417.924130116506	19.070895628318624	3.5442214526377813	12.278652066108766	0.18205433641032442	900.3677116066231	1.9013578370845774	0.6184273656070008	0.08510453465175016	2.2964680997412485	1.7501587012559724E-4	-1038.8228393681106	-619.7321113182784	-3689.0419865055983	-582.5991797105505
1615000	-5968.008684239584	-620.9666981955879	-5347.041986043996	2279.8257143595133	579.8247117270396	1909.6425581185606	8.962687902119217	4.306568384485239	13.545690482509551	0.1703618876794409	900.3677116066231	1.9013578370845774	0.44482448690100124	0.08683688901205841	2.46833862408694	1.4960934510831333E-4	-1045.8337841985615	-620.2920427716228	-3680.9161590738113	-597.3353676337712
1620000	-5952.760183038518	-609.4790487149284	-5343.28113432359	1615.0644539586629	432.4854417413157	1299.9798567208375	15.085975242998275	4.306568384485239	11.984490634723983	0.18356040980855254	274.53824205320984	3.4637211006286486	0.4697840725910676	0.0809758781221149	2.449240049286818	1.8377328807525707E-4	-1045.905608038342	-615.8406137728504	-3681.534912512397	-585.7399050268285
1625000	-5932.484308104194	-597.9869532551048	-5334.497354849089	1345.4970377010588	363.96102375705874	1001.527886617857	11.715785322537311	4.399936382921012	14.463681428911089	0.15891240989250796	980.882399372151	2.7635310025371056	0.5685843629823191	0.08769389456822832	2.3437217424494543	2.2515506874020298E-4	-1042.3489062915035	-616.4860075241508	-3675.6624410334352	-574.5697570882121
1630000	-5938.250296306811	-594.37818284151	-5343.872113465301	1544.6821904017418	383.57706331082204	1142.9473516859102	10.779088158948147	4.821989741070785	13.345794872097413	0.1866328659299591	839.0837641595765	1.6353071013926692	0.4411795833845215	0.0825783033023058	2.4762421133131753	2.0954721782172507E-4	-1039.8141509577863	-618.7725103151104	-3685.285452192404	-570.9382797262433
1635000	-5936.041611403085	-590.8935842139321	-5345.148027189153	1198.7031077590282	344.33788213820435	1021.8491190278893	10.779088158948147	8.792782722712701	13.345794872097413	0.2231408519420203	923.5910150474506	3.241636340277245	0.3851276048135926	0.09805503693160328	2.516817358254808	2.375594314538972E-4	-1036.085508194792	-615.2897948296002	-3693.772724164761	-566.8957003902976
1640000	-5959.1130626291015	-613.0153636373643	-5346.097698991737	1585.9088973498328	382.0842368823338	1277.268833032247	10.779088158948147	6.545075495841562	13.04881196289186	0.2231408519420203	923.5910150474506	2.957793986250808	0.49359342165244885	0.08447909167722947	2.4219274866703264	1.788284864999942E-4	-1032.2792832882365	-615.7740459848485	-3698.0443697186524	-589.1598232707033
1645000	-5950.842933309933	-605.3532772800723	-5345.48965602986	1517.396298938966	491.8739072844617	1338.4776583576543	10.599442611715498	4.745750286555777	12.631210331807567	0.20897070823674288	393.3060270759795	2.3273898666731903	0.40541891078055703	0.1119061730452464	2.4826749161742017	1.6939785731305234E-4	-1034.5529817279025	-616.4596753539608	-3694.476998947997	-581.86309887408
1650000	-5967.773474817372	-615.5891158049594	-5352.184359012413	1946.9677509516175	455.25259350767016	1541.4576423591013	14.74351737067208	4.789617983896893	14.006033336653838	0.20897070823674288	121.53542437785684	2.717227554140943	0.4231108431844832	0.14256204086226285	2.434327115953259	1.8435899897678267E-4	-1042.7428172924328	-623.3086247485132	-3686.132916971467	-591.3982780835593
1655000	-5959.1695243317545	-615.0372136796769	-5344.132310652078	1938.285191182022	467.3893757312668	1550.5744237731196	11.286837077007299	4.597379845431031	11.424418778201423	0.20417069765223134	248.03858177157576	1.8914626324747852	0.3865494359911002	0.09957043230830477	2.5138801317006	1.7510037180920647E-4	-1042.1732781648293	-617.1090999346299	-3684.849932552618	-591.4825145768983
1660000	-5952.26523392801	-605.6961091641249	-5346.569124763885	1638.570418288847	454.16945571116423	1560.9975291023156	9.196124282423256	6.198714526971612	11.424418778201423	0.253142408103747	31.74888235286214	3.3202988324131506	0.5271728187461602	0.10158993650694942	2.371237244746896	1.669967530853232E-4	-1042.2515266788334	-616.3409004994655	-3687.976697585586	-582.0576446011042
1665000	-5971.774366169067	-617.2770440739912	-5354.497322095076	2129.834397798022	588.8875378998889	1706.8325281826337	11.807403582053029	6.43223984849233	10.955990681284417	0.21419465566237594	11.982104042766098	1.6737962156135495	0.5303683957533751	0.09792628124290549	2.3717053230037237	1.5657169371968902E-4	-1046.8763005820392	-618.5962082367494	-3689.024813276287	-593.257049910962
1670000	-5969.603932023834	-623.411218918074	-5346.19271310576	1735.125155600481	432.14437757908337	1212.808868398929	11.287121901968165	4.1956740979047815	15.178966388162111	0.18887567835663982	3.390037284825151	2.272759260338527	0.5242893295144008	0.06986607653312812	2.4058445939524766	1.7339290620917177E-4	-1037.2140317034932	-617.878191671021	-3691.1004897312455	-599.8352652476598
1675000	-5987.3972274098	-641.5734249727006	-5345.8238024370985	2353.162435113756	596.5682782071598	2305.0958146172825	8.253284878427678	4.1956740979047815	9.412240953125485	0.20808109949020698	1.249161568545273	2.7569519299488716	0.4069094458771051	0.09209809681605773	2.500992457306843	1.1455494953537191E-4	-1038.7150799608764	-615.806345724274	-3691.3023767519476	-618.3267053722177
1680000	-5953.809809222716	-621.429215829926	-5332.38059339279	2031.6793083421937	530.5826419677462	2056.80367952257	12.821690457497152	4.1956740979047815	12.354314127766031	0.1831246973186663	1.682544452468869	2.284213448238274	0.533013096867295	0.10018864119566981	2.366798261937042	1.575936317491788E-4	-1041.4411349034115	-618.1821680784769	-3672.757290410901	-597.4318081332822
1685000	-5976.346700294679	-635.8423966058635	-5340.5043036888155	2315.646729532595	662.9132457161642	1965.415808218979	12.821690457497152	5.160123556781073	12.938718950009289	0.2751404328493095	0.85185543795553	2.284213448238274	0.46083426292576224	0.10873140080159989	2.4304343362726453	1.237775971751786E-4	-1033.928333005321	-615.1732719380285	-3691.402698745466	-611.6112476940139
1690000	-5974.47134628554	-625.6756785553366	-5348.795667730203	2142.1137453096303	603.8418536978636	1875.876643504078	12.821690457497152	4.690944479457338	13.19622932009229	0.20963047840833032	2.5274381571259172	2.2785811503916307	0.47831297055536987	0.09337182586139972	2.428315203583238	1.392758133551109E-4	-1043.2110248844228	-619.6400392714426	-3685.9446035743376	-601.5682878455816
1695000	-5968.275345505655	-619.6813621810602	-5348.593983324596	1971.7074944166982	510.1524260548121	2065.0652930879655	17.272366191434404	6.516146010684044	13.344700494885503	0.20963047840833032	1.509666905457606	2.5917493093201713	0.4548878825303685	0.08420627876807017	2.460905838701568	1.6426889283779417E-4	-1036.4723617060358	-615.1155494727117	-3697.0060721458476	-594.7113604029016
1700000	-5940.312680051662	-593.3448351261128	-5346.967844925549	1329.5146075051464	454.13834317265366	1208.6231091685602	9.961500923728206	6.516146010684044	11.90617649370411	0.20963047840833032	0.3886795423867244	2.184976722330914	0.3867570614310452	0.12860426474126863	2.4846386738276927	2.04632494109205E-4	-1041.5068095702345	-614.7595533075935	-3690.701482047721	-569.7604682100026
1705000	-5940.640941222077	-597.9532079728042	-5342.687733249273	1431.8232161845415	363.48133698519206	1188.7326012684534	7.7526035075027275	4.0532133577201925	11.621986348055064	0.17248644250206008	0.15305682220432024	2.4286606004628197	0.484059004075201	0.13805282202400887	2.377888173900799	2.04512445312917E-4	-1040.9317547031858	-616.9740101090863	-3684.781968437001	-575.2214848726128
1710000	-5949.479878966995	-599.4331330109748	-5350.0467459560205	1452.9510086525988	444.11267312618634	1403.5058511785378	8.688888498239995	12.185475433742676	11.419552298785655	0.2423415266403924	0.439745281024401	2.882864234984127	0.3606368871092852	0.11038145143817492	2.528981661452549	1.861443639738146E-4	-1032.1253794179888	-616.9140084380549	-3701.0073580999765	-575.1763511259677
1715000	-5946.898019827834	-605.0493089394969	-5341.848710888337	1293.0364981878806	420.1728747902709	1621.5039513855363	8.692219616399893	12.185475433742676	15.165323297443013	0.1871990059173883	0.21178170805699234	2.7019200353448842	0.3264611802435694	0.11134790357398112	2.5621909161824585	1.8934442012021394E-4	-1032.817690951562	-612.4768111116402	-3696.554208825135	-580.2845543291852
1720000	-5957.255524407817	-601.4949429866325	-5355.760581421184	1237.5987222758426	327.8942727166934	1264.871077878255	10.767806447102783	6.628782612048287	10.862172584552559	0.19960758934437178	0.17249166569619107	2.082047272118941	0.6160863785782245	0.10238343843858724	2.281530182983198	2.170971417629105E-4	-1041.625993594453	-614.0708389912692	-3700.063748835462	-577.8651740433639
1725000	-5970.618147830536	-630.3128105772964	-5340.3053372532395	2072.9598094729827	621.5574827721917	1579.9656493838302	10.767806447102783	6.2900358949024175	12.610644613189471	0.20606499560990235	0.44500578984491895	3.267118809821919	0.4033692921542099	0.11028415932145835	2.486346548524341	1.4412859431822995E-4	-1041.3409934615793	-613.6515076594442	-3685.312836132216	-606.3334050963178
1730000	-5973.212281534066	-614.9331750895891	-5358.279106444477	1941.4075336774583	497.79035020683455	1412.755640967997	12.742248197315506	7.114937813374756	12.610644613189471	0.22535382080245872	0.4352487419582981	2.0316786553239696	0.46979506841608915	0.09054265578811452	2.4396622757958055	1.7784651747608225E-4	-1044.9113032699765	-615.2401025337898	-3698.1277006407104	-590.7186345530941
1735000	-5954.6136575605415	-600.3486024621385	-5354.265055098403	1288.9653232933326	431.5590521143303	1546.5187408191798	12.742248197315506	6.966515167065883	13.604293357398689	0.20606816100027972	0.35207893851560723	2.0316786553239696	0.3513279507101165	0.12273774181009753	2.5259343074797944	2.086983417929614E-4	-1035.0473886228797	-614.0426082370376	-3705.1750582384852	-575.9704423385928
1740000	-5938.743128021574	-602.9957320373468	-5335.747395984227	1748.8946345844297	426.2412414070982	1730.2522518114233	12.143839487839806	6.625714787335582	12.828975048771769	0.20606816100027972	0.23197644440414966	3.2919262763706425	0.43233745165655796	0.11387105365440309	2.453791494689047	1.7645893939070937E-4	-1036.3201448370417	-612.5572655558166	-3686.869985591369	-578.697264573375
1745000	-5960.645698402903	-606.9875407925913	-5353.658157610312	1727.5295313625077	385.1292004213325	1416.9935085168215	7.411163351499812	6.625714787335582	14.73448446692571	0.18047183183922044	0.5766019315406491	2.47304473608453	0.3834967813750437	0.1288914991674597	2.487611719457505	1.9311984807203575E-4	-1042.113747939431	-615.1855303030038	-3696.358879367877	-583.2970650517035
1750000	-5956.100541723356	-597.254246158479	-5358.846295564877	1190.5614541598738	411.82732909637593	1491.3518746578418	10.526059798012621	6.625714787335582	12.424157942429517	0.1766393845918616	0.5766019315406491	2.527736682255458	0.5036867308800791	0.11624757912908062	2.380065689990849	2.1769526752430914E-4	-1035.2373566971348	-616.70260735184	-3706.9063315159024	-573.3212076694583
1755000	-5941.409757349052	-596.3471879929949	-5345.062569356057	1159.8053804947815	433.52585330223854	1615.6396739778943	12.11602601780077	6.94344925555438	12.10510393541376	0.1766393845918616	0.20689057402133992	2.527736682255458	0.3193011263804328	0.094209499377382	2.5864893742421944	2.0194639730378245E-4	-1032.0600206801817	-613.561765782491	-3699.4407828933845	-572.1409606163146
1760000	-5935.3265716071455	-602.1967386520239	-5333.129832955122	1193.7347330417012	411.6210999533131	1515.0580876816816	7.093519174811145	4.83918253477274	13.430512638226434	0.19429096036391813	0.1418212550155231	2.527736682255458	0.4526850863707481	0.09526291618857764	2.452051997440682	2.147740508746777E-4	-1031.2031638012227	-610.7163364867395	-3691.2103326671595	-578.952695976886
1765000	-5933.861189783874	-597.3600551104079	-5336.5011346734655	1304.1524108235446	340.107451214751	1511.1701206824011	7.093519174811145	4.869660997818461	12.59985697047915	0.19429096036391813	1.7070023008094442	2.527736682255458	0.4086119470148799	0.09686189289689147	2.494526160088237	1.9370824719303452E-4	-1031.4304943341954	-612.993581197791	-3692.0770591414794	-574.1932733229888
1770000	-5930.232680519243	-583.7978435297642	-5346.434836989479	1269.2079168280156	306.60342506588484	1121.2275618409205	11.606537565858842	5.092476328388999	11.503327608904753	0.2519339562999554	0.5004126744477388	2.147199942577779	0.2959845521140878	0.11814674054006387	2.585868707345856	2.2066939960807525E-4	-1043.304759659981	-614.7782014030072	-3688.3518759264907	-560.4147654300313
1775000	-5932.418445831417	-590.422307014759	-5341.996138816658	1569.7118484907137	375.811648187776	1406.978582397793	17.44848552037035	4.296729618118634	13.593508985472875	0.23271482429211385	0.27595792413896686	1.928475490851378	0.42473177682784596	0.10809106328680915	2.4671771598853534	2.1351513233159054E-4	-1043.721131264283	-615.3761112272343	-3682.8988963251404	-566.2493050943176
1780000	-5932.851722137133	-594.9174854057344	-5337.934236731398	1049.1643669441369	340.92238035175797	1537.5553517093247	15.386454288527757	5.097540715855953	13.593508985472875	0.21015404860470674	0.12081492876138607	2.2579793121066367	0.5010742300903156	0.09652376420857249	2.40240200570112	2.0733274538808365E-4	-1037.969131163734	-613.4577108778648	-3686.5073946898	-570.6443830517449
1785000	-5939.086730225859	-584.4735732451466	-5354.613156980713	1255.2394253496786	383.8023181611824	1454.8887172621885	15.509874012366833	5.437548205850321	13.22783472233726	0.20276508591183856	0.28499277618667956	2.1370939405251	0.531059825102208	0.10556902336164221	2.363371151536158	2.834911325944354E-4	-1043.8251871993145	-616.7115838934616	-3694.076385887937	-560.2102656110509
1790000	-5935.28228141607	-596.2563155016687	-5339.025965914401	1319.995020540079	404.90518769546895	1396.2192789628343	10.012497790941428	8.903210828154004	13.509503064846037	0.22964301076144056	0.42329613839703967	2.73154112055329	0.3691775747214774	0.11650417839344268	2.5143182468850878	2.0814894453241776E-4	-1036.8287363665975	-613.5780581600982	-3688.6191713877056	-572.0052348735245
1795000	-5942.978532018156	-585.2165859298634	-5357.761946088293	1142.3765719433604	338.96078319970024	1095.600616933501	12.712033756264901	7.1265080307759066	10.850999082502723	0.22964301076144056	0.42329613839703967	2.611907084118212	0.3962719115223206	0.10245724731907187	2.5012708411586155	2.269431785120364E-4	-1036.2615656091887	-612.7002881477508	-3708.800092331354	-561.4442236673872
1800000	-5922.990562888852	-569.1901733411866	-5353.800389547665	1019.9936602310261	259.25907778207664	680.8418304276256	14.596002437360886	5.340847504803496	14.680039804559184	0.29776521884456	0.1892257897875227	2.611907084118212	0.3643967145511059	0.1209312860526551	2.5146719993962474	2.8108321218577915E-4	-1044.4888978129552	-613.9514947025701	-3695.3599970321397	-545.6509618269793
1805000	-5921.3569964267435	-580.3261463169287	-5341.030850109815	1016.6560563660825	346.89633331095126	1182.569000775987	10.767934671131243	3.8557424202393373	14.187057081337281	0.27954682144761034	0.060644981148265026	2.611907084118212	0.36426385727237975	0.10652955896069417	2.529206583766935	2.607316672863383E-4	-1040.2290857347073	-613.2821708731946	-3687.5195935019137	-557.0109209324079
1810000	-5924.652026848731	-577.175754507691	-5347.47627234104	1055.6038235434953	341.45973792415043	1027.7236708139496	12.752258127374324	10.64913622430692	14.265405161903384	0.2237710650747335	0.07142234500148673	2.3570596883263675	0.530637393382229	0.08366127869987831	2.3857013279179027	2.6694296636003864E-4	-1038.9177919282417	-614.3867064582716	-3694.1717739545275	-552.6484400842608
1815000	-5929.312541773968	-582.6428297499356	-5346.669712024033	898.1776798512242	343.3003430159599	969.5831952549196	11.43554621456337	10.64913622430692	11.084753058099645	0.2237710650747335	0.589861957850947	2.3570596883263675	0.41461581968880507	0.0942843289474795	2.491099851363726	2.35470252942006E-4	-1036.424212902057	-614.7694916885823	-3695.4760074333935	-558.6293709127576
1820000	-5935.897837644597	-593.6304254524505	-5342.267412192146	1270.5538306632873	337.5081871120211	1287.5880697347845	11.43554621456337	3.257377860542517	12.504521037195143	0.13724013257856846	0.26812069388713466	3.2882180560417065	0.459744687731339	0.11126083022212163	2.428994482046549	2.1598001176694037E-4	-1037.3689117126924	-615.0972636738423	-3689.801236805612	-570.4934413494302
1825000	-5933.417196983081	-591.7868459834451	-5341.630350999636	1291.7745872907508	411.39601313149063	1211.330108504905	12.645559078337163	14.592618540739796	14.058383170944055	0.1912685676140467	0.43045341109486535	2.7308621561599766	0.4055536636499482	0.10719877794673399	2.487247558403327	2.2488343415277828E-4	-1043.1252548475165	-615.5238300567004	-3682.981266095419	-566.7269993855322
1830000	-5945.692846350476	-603.2281973614816	-5342.464648988995	1359.1608583126958	506.5244932591066	1558.3241359554886	16.647280495758768	18.585973685099685	12.449798800530276	0.2015819081132183	0.4816127970694514	2.204252200393388	0.4283041647409738	0.10471479072063215	2.466981044538403	1.9696325082704132E-4	-1043.0154049319021	-617.4482170618794	-3682.0010269952127	-577.3812446660355
1835000	-5922.949601384582	-586.7744028296997	-5336.175198554882	1369.2074682486498	325.6633447454399	965.0904439180158	16.647280495758768	2.6815758107063954	13.132854973464175	0.13715074312503972	0.4816127970694514	2.2414120659898225	0.5707993883293919	0.08559459137323289	2.3436060202973823	2.2292863684831375E-4	-1045.7563305044011	-619.1594931536672	-3671.259374896813	-563.5755885505425
1840000	-5928.281731533441	-581.5699950884514	-5346.7117364449905	1131.2716577614237	356.6481741474761	963.524625613493	10.31294860119828	10.381945529755287	13.132854973464175	0.18921890637930086	0.4816127970694514	2.8071297099524353	0.4997998110498726	0.0903455210413008	2.409854667908834	2.4795521621135926E-4	-1037.7905712617046	-616.1781501875431	-3692.7430149957427	-557.507577430035
1845000	-5922.598334381571	-577.1125967611068	-5345.485737620464	1048.6297797164646	304.3801294796916	829.8563576390721	9.370654464870375	9.220140869343755	10.791561455957083	0.17286613875197906	0.46243791655689337	2.625531118903434	0.3948818770815893	0.0714051226310504	2.5337130002873676	2.4363288904808423E-4	-1045.387595581166	-616.8108578235564	-3683.2872842157412	-553.7009648455288
1850000	-5932.475342444552	-596.1944651334438	-5336.280877311108	1329.3050547009427	412.7135655766152	1336.903307248078	16.23690843910319	3.681772052632179	10.735857617546678	0.24654182598548258	0.42425244848959925	3.007729561983432	0.5580394342556713	0.10557222406946372	2.3363883416748727	2.0339017560582653E-4	-1035.056307849335	-612.0756919184327	-3689.148877543341	-572.6289639878123
1855000	-5941.346081267112	-597.3855451549513	-5343.96053611216	1321.0241250186364	428.18582506532755	1392.7297917391672	12.44035703691874	5.342718475815941	10.855527013714985	0.24654182598548258	0.4296091792452743	3.007729561983432	0.3672375897674423	0.11875102505271479	2.5140113851798507	2.0700509309131934E-4	-1038.1019799898136	-613.5399032686029	-3692.318652853744	-573.7183025870678
1860000	-5940.1547450181115	-592.3174180907154	-5347.837326927396	1356.1111156389893	434.2118293882749	1353.0675678307825	11.213989084006531	9.137987208424509	12.846490717675474	0.1761534567814401	1.1516129408318874	3.433531512589829	0.5821968784580522	0.09957156807265696	2.3182315534692988	2.1759418823700424E-4	-1052.5986922705956	-617.0150937745984	-3678.223540882202	-567.9938181246043
1865000	-5926.305281503006	-582.7676734202645	-5343.537608082742	1143.5374443659357	330.8266419397631	1239.5199420895594	12.506629751666893	7.292136738059946	12.55908733269156	0.17121797495251634	0.35523514492352604	2.3873325831999415	0.4636232535899632	0.10784077428967025	2.428535972120375	2.4206590784525497E-4	-1041.2902771658144	-613.1948119851414	-3689.052518931786	-558.6849531265516
1870000	-5931.598349588089	-587.6508210115799	-5343.947528576509	1220.4593334412134	405.84727855162305	1085.0427215215532	12.506629751666893	7.846888702254794	10.430481585950211	0.24332765589203745	0.6997623407416703	2.4511261186338413	0.45105104898014087	0.09208976989661403	2.4568591811232543	2.4723918845961316E-4	-1038.2587444777935	-614.3903601397274	-3691.2984239589887	-563.8473238367148
1875000	-5936.210479978863	-589.6252678532113	-5346.585212125652	1493.7261757882452	340.8309306294499	1300.6415803049995	12.506629751666893	5.805395769917436	12.011016619826693	0.16377754322639476	1.8176537995363748	2.816058713051532	0.45454419611193586	0.09758692996518359	2.44786887392289	2.2780132750280664E-4	-1040.4803963580512	-616.0683408897025	-3690.0364748778984	-565.8042819267868
1880000	-5938.731531746005	-589.5876198159748	-5349.14391193003	1209.8826374896282	352.24744897069763	1012.8236920048267	12.506629751666893	3.410774022715655	13.29451504290524	0.16105857253408015	0.7006931056535443	4.094721756560979	0.5126779511711372	0.09246640373762294	2.3948556450912486	2.0853146998271838E-4	-1043.854727944969	-614.7892330882285	-3690.499950896833	-566.4533326818862
1885000	-5933.883878357202	-594.1350595821106	-5339.748818775091	1094.9805320050523	400.69833206971606	1263.7378461103947	12.506629751666893	5.13390810374912	11.665762095861233	0.19158325691798228	0.2375617213080061	3.740727893341032	0.4137203011013306	0.12472436088617732	2.4615553380125	2.256787550474618E-4	-1031.0991941840552	-610.2210547186733	-3698.4285698723634	-570.5127583224723
1890000	-5946.779002032582	-607.1897767870347	-5339.589225245547	1678.861680569111	412.0577047477466	1274.6888562594934	10.9377772363591	8.321433552333467	11.665762095861233	0.19158325691798228	0.02061622919810565	3.734393216598218	0.37528122077826537	0.0859423315389988	2.5387764476827424	1.8002173366312005E-4	-1040.9760417902048	-614.0155840564798	-3684.5975993988627	-583.1868959431749
1895000	-5961.206517127176	-614.2552051961551	-5346.951311931021	1858.8604412219543	426.5623169419963	2061.1290083462427	10.9377772363591	8.759301467072664	10.979053926918196	0.19158325691798228	0.11996601177588062	2.7664774293309082	0.4783181683172746	0.10504585569229977	2.416635975990432	1.7762243709256554E-4	-1041.3032003453513	-612.5089385995916	-3693.139172986078	-589.7869115583212
1900000	-5982.946775705284	-628.3166674640474	-5354.630108241237	1868.6327622118974	548.2540363115158	2410.993310227002	10.9377772363591	6.620129934138781	10.979053926918196	0.19158325691798228	0.11996601177588062	2.5465791545348955	0.45016092010146286	0.09794842894630962	2.451890650952233	1.3958882896964253E-4	-1038.1741688642662	-614.4714826967352	-3701.984456680236	-604.0110692901366
1905000	-5946.223674618124	-602.3483403396439	-5343.87533427848	1565.9002652857112	422.99303261395573	1490.6295325075766	6.874710764529055	4.623496952243712	11.68686369529972	0.2479759336046346	0.18770248915356172	2.243125319047962	0.44170162625733317	0.09720406995020245	2.4610943037924695	1.9636093332510754E-4	-1043.0838802131682	-615.6335225785617	-3685.157931486751	-579.3801971793697
1910000	-5940.2927227898335	-605.4875392842631	-5334.80518350557	1285.8874777368462	423.59868159005066	1640.6090232502652	10.916038492712387	5.215170710554869	11.68686369529972	0.2794718562081608	0.17652342671290375	2.243125319047962	0.4860563497780346	0.08717619529207801	2.4267674549298914	2.025937247285511E-4	-1034.454517693386	-611.814254141644	-3688.536411670541	-581.7540382516362
1915000	-5945.445550851921	-592.0648209047603	-5353.380729947161	1237.849317479144	378.4307175151994	1284.1731157192207	12.657857076708547	5.215170710554869	13.073600628081936	0.2475482386926774	0.736132692140911	3.2033478068185786	0.36936267406126466	0.10916976796175848	2.5214675579769796	1.8992322186489879E-4	-1038.2097017225951	-614.4720825483274	-3700.6989456762385	-568.2508926841565
1920000	-5942.413087494395	-603.8645096781152	-5338.54857781628	1626.0628529001694	478.50329013543	1809.5133693686657	7.156797486009104	8.533969538560024	13.073600628081936	0.24566896191124973	0.7121078270150693	2.5863443966834607	0.3618545334884509	0.11136775841733507	2.5267777080942166	1.890518556565187E-4	-1032.4696727123837	-617.0363782169312	-3689.042526886966	-579.8360411484944
1925000	-5936.095925941487	-593.1416184610368	-5342.95430748045	1321.9448150039445	366.9192475656886	1253.187226144524	9.744629850623836	3.564914594769652	13.073600628081936	0.2261594506891752	0.23050474495926798	3.1465964537155138	0.46898246846012254	0.098526097494669	2.4324914340452124	2.02636256074771E-4	-1042.4363121672166	-615.9576992140624	-3684.5602960991705	-570.0760960947142
1930000	-5929.795588457898	-592.069702801832	-5337.725885656066	1220.461791469455	350.9189829845768	1232.7237641789422	12.408697505546213	4.9031497180883425	11.052435749678013	0.15660896437346264	0.2454305074411189	2.4962666592726155	0.3501447619115532	0.10646596618776287	2.5433892719006868	2.0334396518110996E-4	-1038.7372349496982	-612.1807944968042	-3686.807856209563	-568.5982648070674
1935000	-5927.312406816956	-584.5028306422539	-5342.809576174703	1148.5771842175975	365.80942301500767	1180.917462384207	12.408697505546213	4.916048987466849	11.250906646986705	0.24278852628047964	0.7702796306633196	2.4962666592726155	0.5364737729346409	0.1099035667070895	2.3536226603582717	2.3022835716529302E-4	-1046.5799186556305	-616.4736182780732	-3679.756039240999	-561.049638930973
